key,family,family_display,category,subcategory,story_group,chapter_code,chapter_label,conversation_key,conversation_label,scene_key,scene_label,scene_group,scene_part_a,scene_part_b,line_index,dialogue_type,speaker_name,speaker_role,speaker_display,speaker_key,speaker_bucket,speaker_slot,speaker_confidence,mentions,text_raw,text_clean,source_path
red_barrier_9900_03_npc_00_00003,red,Red,Scene Dialogue,Red,Red,9900,Red 9900,red_barrier_9900_03,barrier_9900_03,red_barrier_9900_03_npc_00,barrier_9900_03_npc_00,barrier_9900_03,barrier,9900_03,3,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺃﺷﻌﺮ ﺃﻥ ﺣﺮﺑﺎ ﻋﻠﻰ ﻭﺷﻚ ﺍﻻﻧﺪﻻﻉ.,ﺃﺷﻌﺮ ﺃﻥ ﺣﺮﺑﺎ ﻋﻠﻰ ﻭﺷﻚ ﺍﻻﻧﺪﻻﻉ.,gamedata/localizationstring_eng.paloc
red_barrier_9900_03_npc_00_00004,red,Red,Scene Dialogue,Red,Red,9900,Red 9900,red_barrier_9900_03,barrier_9900_03,red_barrier_9900_03_npc_00,barrier_9900_03_npc_00,barrier_9900_03,barrier,9900_03,4,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺑﺮﺃﻳﻚ ﻣﻦ ﺍﻷﻓﻀﻞ ﺑﻴﻨﻬﻢ؟,ﺑﺮﺃﻳﻚ ﻣﻦ ﺍﻷﻓﻀﻞ ﺑﻴﻨﻬﻢ؟,gamedata/localizationstring_eng.paloc
red_barrier_9900_03_npc_00_00005,red,Red,Scene Dialogue,Red,Red,9900,Red 9900,red_barrier_9900_03,barrier_9900_03,red_barrier_9900_03_npc_00,barrier_9900_03_npc_00,barrier_9900_03,barrier,9900_03,5,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺳﺄﺭﺍﻫﻦ ﻋﻠﻰ ﺃﻱ ﻓﺎﺋﺰ.,ﺳﺄﺭﺍﻫﻦ ﻋﻠﻰ ﺃﻱ ﻓﺎﺋﺰ.,gamedata/localizationstring_eng.paloc
red_barrier_9900_03_npc_00_00006,red,Red,Scene Dialogue,Red,Red,9900,Red 9900,red_barrier_9900_03,barrier_9900_03,red_barrier_9900_03_npc_00,barrier_9900_03_npc_00,barrier_9900_03,barrier,9900_03,6,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺣﺴﻨﺎ، ﺭﻫﺎﻧﻲ ﻋﻠﻰ ﺍﻟﻘﻮﺍﺕ ﺍﻟﺤﻠﻴﻔﺔ.,ﺣﺴﻨﺎ، ﺭﻫﺎﻧﻲ ﻋﻠﻰ ﺍﻟﻘﻮﺍﺕ ﺍﻟﺤﻠﻴﻔﺔ.,gamedata/localizationstring_eng.paloc
red_barrier_9900_04_npc_00_00000,red,Red,Scene Dialogue,Red,Red,9900,Red 9900,red_barrier_9900_04,barrier_9900_04,red_barrier_9900_04_npc_00,barrier_9900_04_npc_00,barrier_9900_04,barrier,9900_04,0,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,Knowledge:Knowledge_Caliburn:Title:ﺍﻟﺪﻭﻕ ﻛﺎﻟﻴﺒﺮﻥ,ﺑﻨﻮﺭ ﺳﻮﻟﻮﻣﻴﻦ ﺍﻷﺑﻴﺾ، ﻣﺎ ﺍﻟﺬﻱ ﻳﻔﻜﺮ ﻓﻴﻪ {Staticinfo:Knowledge:Knowledge_Caliburn:Title#ﺍﻟﺪﻭﻕ ﻛﺎﻟﻴﺒﺮﻥ}؟,ﺑﻨﻮﺭ ﺳﻮﻟﻮﻣﻴﻦ ﺍﻷﺑﻴﺾ، ﻣﺎ ﺍﻟﺬﻱ ﻳﻔﻜﺮ ﻓﻴﻪ {Staticinfo:Knowledge:Knowledge_Caliburn:Title#ﺍﻟﺪﻭﻕ ﻛﺎﻟﻴﺒﺮﻥ}؟,gamedata/localizationstring_eng.paloc
red_barrier_9900_04_npc_00_00001,red,Red,Scene Dialogue,Red,Red,9900,Red 9900,red_barrier_9900_04,barrier_9900_04,red_barrier_9900_04_npc_00,barrier_9900_04_npc_00,barrier_9900_04,barrier,9900_04,1,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺭﺑﻤﺎ ﻛﻨﺎ ﻣﺨﻄﺌﻴﻦ ﺑﺸﺄﻧﻪ ﻣﻨﺬ ﺍﻟﺒﺪﺍﻳﺔ، ﺃﺗﻔﻬﻢ ﻗﺼﺪﻱ؟,ﺭﺑﻤﺎ ﻛﻨﺎ ﻣﺨﻄﺌﻴﻦ ﺑﺸﺄﻧﻪ ﻣﻨﺬ ﺍﻟﺒﺪﺍﻳﺔ، ﺃﺗﻔﻬﻢ ﻗﺼﺪﻱ؟,gamedata/localizationstring_eng.paloc
red_barrier_9900_04_npc_00_00002,red,Red,Scene Dialogue,Red,Red,9900,Red 9900,red_barrier_9900_04,barrier_9900_04,red_barrier_9900_04_npc_00,barrier_9900_04_npc_00,barrier_9900_04,barrier,9900_04,2,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻻ ﺃﻋﻠﻢ... ﻟﻜﻦ ﻫﻨﺎﻙ ﺃﻣﺮ ﻭﺍﺣﺪ ﻣﺆﻛﺪ، ﻫﺬﺍ ﻣﺎ ﺃﺳﺘﻄﻴﻊ ﻗﻮﻟﻪ ﻟﻚ.<br/>ﺇﻧﻪ ﻟﻴﺲ ﺍﻟﺮﺟﻞ ﺍﻟﺬﻱ ﻇﻨﻨﺎﻩ.,"ﻻ ﺃﻋﻠﻢ... ﻟﻜﻦ ﻫﻨﺎﻙ ﺃﻣﺮ ﻭﺍﺣﺪ ﻣﺆﻛﺪ، ﻫﺬﺍ ﻣﺎ ﺃﺳﺘﻄﻴﻊ ﻗﻮﻟﻪ ﻟﻚ.
ﺇﻧﻪ ﻟﻴﺲ ﺍﻟﺮﺟﻞ ﺍﻟﺬﻱ ﻇﻨﻨﺎﻩ.",gamedata/localizationstring_eng.paloc
red_barrier_9900_04_npc_00_00003,red,Red,Scene Dialogue,Red,Red,9900,Red 9900,red_barrier_9900_04,barrier_9900_04,red_barrier_9900_04_npc_00,barrier_9900_04_npc_00,barrier_9900_04,barrier,9900_04,3,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻛﺎﻥ ﺃﻣﻠﻨﺎ ﺍﻷﺧﻴﺮ... ﻭﺍﻵﻥ ﻟﻢ ﻳﺒﻖ ﻟﻨﺎ ﺷﻲﺀ.,ﻛﺎﻥ ﺃﻣﻠﻨﺎ ﺍﻷﺧﻴﺮ... ﻭﺍﻵﻥ ﻟﻢ ﻳﺒﻖ ﻟﻨﺎ ﺷﻲﺀ.,gamedata/localizationstring_eng.paloc
red_barrier_9900_05_npc_00_00000,red,Red,Scene Dialogue,Red,Red,9900,Red 9900,red_barrier_9900_05,barrier_9900_05,red_barrier_9900_05_npc_00,barrier_9900_05_npc_00,barrier_9900_05,barrier,9900_05,0,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺃﻻ ﺗﺮﻯ؟ ﺍﻧﻈﺮ ﺇﻟﻰ ﻛﻞ ﻫﺆﻻﺀ ﺍﻟﺠﻨﻮﺩ ﺍﻟﻠﻌﻴﻨﻴﻦ.,ﺃﻻ ﺗﺮﻯ؟ ﺍﻧﻈﺮ ﺇﻟﻰ ﻛﻞ ﻫﺆﻻﺀ ﺍﻟﺠﻨﻮﺩ ﺍﻟﻠﻌﻴﻨﻴﻦ.,gamedata/localizationstring_eng.paloc
red_barrier_9900_05_npc_00_00001,red,Red,Scene Dialogue,Red,Red,9900,Red 9900,red_barrier_9900_05,barrier_9900_05,red_barrier_9900_05_npc_00,barrier_9900_05_npc_00,barrier_9900_05,barrier,9900_05,1,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺁﻩ، ﺳﻴﻐﻠﻔﻮﻧﻬﺎ ﺑﻘﻨﺎﻉ ﺍﻟﻮﺍﺟﺐ، ﺛﻢ ﻳﺮﻣﻮﻧﺎ ﻛﻌﻠﻒ ﻟﻠﻤﺪﺍﻓﻊ. ﻫﺬﺍ ﺩﻳﺪﻧﻬﻢ ﺩﺍﺋﻤﺎ.,ﺁﻩ، ﺳﻴﻐﻠﻔﻮﻧﻬﺎ ﺑﻘﻨﺎﻉ ﺍﻟﻮﺍﺟﺐ، ﺛﻢ ﻳﺮﻣﻮﻧﺎ ﻛﻌﻠﻒ ﻟﻠﻤﺪﺍﻓﻊ. ﻫﺬﺍ ﺩﻳﺪﻧﻬﻢ ﺩﺍﺋﻤﺎ.,gamedata/localizationstring_eng.paloc
red_barrier_9900_05_npc_00_00002,red,Red,Scene Dialogue,Red,Red,9900,Red 9900,red_barrier_9900_05,barrier_9900_05,red_barrier_9900_05_npc_00,barrier_9900_05_npc_00,barrier_9900_05,barrier,9900_05,2,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺇﺫﻥ... ﻓﺎﻟﺤﺮﺏ ﻗﺎﺩﻣﺔ ﺣﻘﺎ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ؟,ﺇﺫﻥ... ﻓﺎﻟﺤﺮﺏ ﻗﺎﺩﻣﺔ ﺣﻘﺎ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ؟,gamedata/localizationstring_eng.paloc
red_barrier_9900_05_npc_00_00003,red,Red,Scene Dialogue,Red,Red,9900,Red 9900,red_barrier_9900_05,barrier_9900_05,red_barrier_9900_05_npc_00,barrier_9900_05_npc_00,barrier_9900_05,barrier,9900_05,3,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺁﻣﻞ ﺃﻻ ﻳﺠﺮﻭﻧﺎ ﻟﻠﻘﺘﺎﻝ ﻣﺠﺪﺩﺍ...,ﺁﻣﻞ ﺃﻻ ﻳﺠﺮﻭﻧﺎ ﻟﻠﻘﺘﺎﻝ ﻣﺠﺪﺩﺍ...,gamedata/localizationstring_eng.paloc
red_barrier_9900_05_npc_00_00004,red,Red,Scene Dialogue,Red,Red,9900,Red 9900,red_barrier_9900_05,barrier_9900_05,red_barrier_9900_05_npc_00,barrier_9900_05_npc_00,barrier_9900_05,barrier,9900_05,4,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺍﺣﻔﻆ ﻟﺴﺎﻧﻚ!,ﺍﺣﻔﻆ ﻟﺴﺎﻧﻚ!,gamedata/localizationstring_eng.paloc
red_barrier_9900_06_npc_00_00001,red,Red,Scene Dialogue,Red,Red,9900,Red 9900,red_barrier_9900_06,barrier_9900_06,red_barrier_9900_06_npc_00,barrier_9900_06_npc_00,barrier_9900_06,barrier,9900_06,1,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻫﻞ ﺭﺃﻳﺖ ﺫﻟﻚ ﺍﻟﻤﻨﺰﻝ ﺍﻟﻌﺎﺋﻢ ﻓﻲ ﺍﻟﺴﻤﺎﺀ؟,ﻫﻞ ﺭﺃﻳﺖ ﺫﻟﻚ ﺍﻟﻤﻨﺰﻝ ﺍﻟﻌﺎﺋﻢ ﻓﻲ ﺍﻟﺴﻤﺎﺀ؟,gamedata/localizationstring_eng.paloc
red_barrier_9900_06_npc_00_00002,red,Red,Scene Dialogue,Red,Red,9900,Red 9900,red_barrier_9900_06,barrier_9900_06,red_barrier_9900_06_npc_00,barrier_9900_06_npc_00,barrier_9900_06,barrier,9900_06,2,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺗﻘﺼﺪ ﺫﻟﻚ ﺍﻟﺸﻲﺀ ﻓﻮﻕ ﺣﺼﻦ ﻣﺎﺳﻜﺖ؟,ﺗﻘﺼﺪ ﺫﻟﻚ ﺍﻟﺸﻲﺀ ﻓﻮﻕ ﺣﺼﻦ ﻣﺎﺳﻜﺖ؟,gamedata/localizationstring_eng.paloc
red_barrier_9900_06_npc_00_00003,red,Red,Scene Dialogue,Red,Red,9900,Red 9900,red_barrier_9900_06,barrier_9900_06,red_barrier_9900_06_npc_00,barrier_9900_06_npc_00,barrier_9900_06,barrier,9900_06,3,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺗﻈﻨﻪ ﺑﻴﺘﺎ؟ ﻳﺎ ﻟﻠﻌﺠﺐ...,ﺗﻈﻨﻪ ﺑﻴﺘﺎ؟ ﻳﺎ ﻟﻠﻌﺠﺐ...,gamedata/localizationstring_eng.paloc
red_barrier_9900_06_npc_00_00004,red,Red,Scene Dialogue,Red,Red,9900,Red 9900,red_barrier_9900_06,barrier_9900_06,red_barrier_9900_06_npc_00,barrier_9900_06_npc_00,barrier_9900_06,barrier,9900_06,4,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺣﺎﻭﻟﺖ ﺍﻻﻗﺘﺮﺍﺏ، ﻟﻜﻨﻬﻢ ﻻ ﻳﺴﻤﺤﻮﻥ ﻷﺣﺪ ﺑﺎﻻﻗﺘﺮﺍﺏ ﻣﻨﻪ.,ﺣﺎﻭﻟﺖ ﺍﻻﻗﺘﺮﺍﺏ، ﻟﻜﻨﻬﻢ ﻻ ﻳﺴﻤﺤﻮﻥ ﻷﺣﺪ ﺑﺎﻻﻗﺘﺮﺍﺏ ﻣﻨﻪ.,gamedata/localizationstring_eng.paloc
red_barrier_9900_07_npc_00_00001,red,Red,Scene Dialogue,Red,Red,9900,Red 9900,red_barrier_9900_07,barrier_9900_07,red_barrier_9900_07_npc_00,barrier_9900_07_npc_00,barrier_9900_07,barrier,9900_07,1,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺩﻳﻤﻨﻴﺲ، ﻫﺮﻧﺎﻧﺪ، ﺑﺎﻳﻠﻮﻥ... ﻳﺒﺪﻭ ﺃﻧﻬﻢ ﺟﻤﻴﻌﺎ ﻓﻲ ﻧﻔﺲ ﺍﻟﺼﻒ.,ﺩﻳﻤﻨﻴﺲ، ﻫﺮﻧﺎﻧﺪ، ﺑﺎﻳﻠﻮﻥ... ﻳﺒﺪﻭ ﺃﻧﻬﻢ ﺟﻤﻴﻌﺎ ﻓﻲ ﻧﻔﺲ ﺍﻟﺼﻒ.,gamedata/localizationstring_eng.paloc
red_barrier_9900_07_npc_00_00002,red,Red,Scene Dialogue,Red,Red,9900,Red 9900,red_barrier_9900_07,barrier_9900_07,red_barrier_9900_07_npc_00,barrier_9900_07_npc_00,barrier_9900_07,barrier,9900_07,2,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻧﺒﻴﻞ ﻣﻦ ﺩﻳﻤﻨﻴﺲ ﻋﻠﻰ ﻣﺎ ﻳﺒﺪﻭ...,ﻧﺒﻴﻞ ﻣﻦ ﺩﻳﻤﻨﻴﺲ ﻋﻠﻰ ﻣﺎ ﻳﺒﺪﻭ...,gamedata/localizationstring_eng.paloc
red_barrier_9900_07_npc_00_00003,red,Red,Scene Dialogue,Red,Red,9900,Red 9900,red_barrier_9900_07,barrier_9900_07,red_barrier_9900_07_npc_00,barrier_9900_07_npc_00,barrier_9900_07,barrier,9900_07,3,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺿﺪ ﻣﻦ ﺑﺤﻖ ﺍﻟﺴﻤﺎﺀ ﻳﺸﻨﻮﻥ ﺣﺮﺑﺎ ﺑﻬﺬﺍ ﺍﻟﻌﺪﺩ ﻣﻦ ﺍﻟﺮﺟﺎﻝ؟,ﺿﺪ ﻣﻦ ﺑﺤﻖ ﺍﻟﺴﻤﺎﺀ ﻳﺸﻨﻮﻥ ﺣﺮﺑﺎ ﺑﻬﺬﺍ ﺍﻟﻌﺪﺩ ﻣﻦ ﺍﻟﺮﺟﺎﻝ؟,gamedata/localizationstring_eng.paloc
red_barrier_9900_08_npc_00_00000,red,Red,Scene Dialogue,Red,Red,9900,Red 9900,red_barrier_9900_08,barrier_9900_08,red_barrier_9900_08_npc_00,barrier_9900_08_npc_00,barrier_9900_08,barrier,9900_08,0,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺃ-ﺃﺟﻞ، ﻛﻨﺎ.,ﺃ-ﺃﺟﻞ، ﻛﻨﺎ.,gamedata/localizationstring_eng.paloc
red_barrier_9900_08_npc_00_00001,red,Red,Scene Dialogue,Red,Red,9900,Red 9900,red_barrier_9900_08,barrier_9900_08,red_barrier_9900_08_npc_00,barrier_9900_08_npc_00,barrier_9900_08,barrier,9900_08,1,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻳﻘﺎﻝ ﺇﻥ ﺃﺣﺪ ﻧﺒﻼﺀ ﺩﻳﻤﻨﻴﺲ ﻫﻮ ﻣﻦ ﺃﻣﺮﺽ ﺟﻼﻟﺘﻪ.,ﻳﻘﺎﻝ ﺇﻥ ﺃﺣﺪ ﻧﺒﻼﺀ ﺩﻳﻤﻨﻴﺲ ﻫﻮ ﻣﻦ ﺃﻣﺮﺽ ﺟﻼﻟﺘﻪ.,gamedata/localizationstring_eng.paloc
red_barrier_9900_08_npc_00_00002,red,Red,Scene Dialogue,Red,Red,9900,Red 9900,red_barrier_9900_08,barrier_9900_08,red_barrier_9900_08_npc_00,barrier_9900_08_npc_00,barrier_9900_08,barrier,9900_08,2,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻻ ﺗﺴﺄﻝ، ﺇﻻ ﺇﻥ ﻛﻨﺖ ﺗﺒﺤﺚ ﻋﻦ ﺍﻟﻤﺘﺎﻋﺐ.,ﻻ ﺗﺴﺄﻝ، ﺇﻻ ﺇﻥ ﻛﻨﺖ ﺗﺒﺤﺚ ﻋﻦ ﺍﻟﻤﺘﺎﻋﺐ.,gamedata/localizationstring_eng.paloc
red_barrier_9900_08_npc_00_00005,red,Red,Scene Dialogue,Red,Red,9900,Red 9900,red_barrier_9900_08,barrier_9900_08,red_barrier_9900_08_npc_00,barrier_9900_08_npc_00,barrier_9900_08,barrier,9900_08,5,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺣﻘﺎ؟ ﺣﺴﻨﺎ، ﻣﻦ ﻛﺎﻥ؟,ﺣﻘﺎ؟ ﺣﺴﻨﺎ، ﻣﻦ ﻛﺎﻥ؟,gamedata/localizationstring_eng.paloc
red_barrier_9900_08_npc_00_00006,red,Red,Scene Dialogue,Red,Red,9900,Red 9900,red_barrier_9900_08,barrier_9900_08,red_barrier_9900_08_npc_00,barrier_9900_08_npc_00,barrier_9900_08,barrier,9900_08,6,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻓﻠﻤﺎﺫﺍ ﺃﺛﺮﺕ ﺍﻷﻣﺮ ﺃﺻﻼ؟,ﻓﻠﻤﺎﺫﺍ ﺃﺛﺮﺕ ﺍﻷﻣﺮ ﺃﺻﻼ؟,gamedata/localizationstring_eng.paloc
red_barrier_9900_08_npc_00_00007,red,Red,Scene Dialogue,Red,Red,9900,Red 9900,red_barrier_9900_08,barrier_9900_08,red_barrier_9900_08_npc_00,barrier_9900_08_npc_00,barrier_9900_08,barrier,9900_08,7,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺃﻟﻢ ﻳﻘﺘﻠﻮﺍ ﺟﻤﻴﻊ ﺍﻟﺨﻮﻧﺔ ﻣﻦ ﻗﺒﻞ؟,ﺃﻟﻢ ﻳﻘﺘﻠﻮﺍ ﺟﻤﻴﻊ ﺍﻟﺨﻮﻧﺔ ﻣﻦ ﻗﺒﻞ؟,gamedata/localizationstring_eng.paloc
red_barrier_9900_08_npc_00_00008,red,Red,Scene Dialogue,Red,Red,9900,Red 9900,red_barrier_9900_08,barrier_9900_08,red_barrier_9900_08_npc_00,barrier_9900_08_npc_00,barrier_9900_08,barrier,9900_08,8,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺇﺫﻥ ﻣﺎ ﺍﻟﺬﻱ ﻳﺤﺪﺙ؟ ﻻ ﻳﺰﺍﻝ ﻫﻨﺎﻙ ﺧﻮﻧﺔ ﺁﺧﺮﻭﻥ؟,ﺇﺫﻥ ﻣﺎ ﺍﻟﺬﻱ ﻳﺤﺪﺙ؟ ﻻ ﻳﺰﺍﻝ ﻫﻨﺎﻙ ﺧﻮﻧﺔ ﺁﺧﺮﻭﻥ؟,gamedata/localizationstring_eng.paloc
