key,family,family_display,category,subcategory,story_group,chapter_code,chapter_label,conversation_key,conversation_label,scene_key,scene_label,scene_group,scene_part_a,scene_part_b,line_index,dialogue_type,speaker_name,speaker_role,speaker_display,speaker_key,speaker_bucket,speaker_slot,speaker_confidence,mentions,text_raw,text_clean,source_path
trolluniversity_0200_enemy_00_00009,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0200,Trolluniversity 0200,trolluniversity_0200,0200,trolluniversity_0200_enemy_00,0200_enemy_00,0200,0200,,9,enemy_00,,enemy_00,Enemy 00,Enemy 00,Enemy,0,role,,ﻳﺎﻫﺬﺍ!، ﻫﻞ ﺗﺘﻨﺼﺖ ﻋﻠﻴﻨﺎ؟,ﻳﺎﻫﺬﺍ!، ﻫﻞ ﺗﺘﻨﺼﺖ ﻋﻠﻴﻨﺎ؟,gamedata/localizationstring_eng.paloc
trolluniversity_0200_enemy_00_00010,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0200,Trolluniversity 0200,trolluniversity_0200,0200,trolluniversity_0200_enemy_00,0200_enemy_00,0200,0200,,10,enemy_00,,enemy_00,Enemy 00,Enemy 00,Enemy,0,role,,ﺗﺒﺎ! ﻣﺮﺕ ﺳﺎﻋﺎﺕ! ﻣﺘﺄﻛﺪ ﺃﻥ ﺍﻟﻤﻌﻠﻮﻣﺔ ﺻﺤﻴﺤﺔ؟,ﺗﺒﺎ! ﻣﺮﺕ ﺳﺎﻋﺎﺕ! ﻣﺘﺄﻛﺪ ﺃﻥ ﺍﻟﻤﻌﻠﻮﻣﺔ ﺻﺤﻴﺤﺔ؟,gamedata/localizationstring_eng.paloc
trolluniversity_0200_enemy_00_00011,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0200,Trolluniversity 0200,trolluniversity_0200,0200,trolluniversity_0200_enemy_00,0200_enemy_00,0200,0200,,11,enemy_00,,enemy_00,Enemy 00,Enemy 00,Enemy,0,role,,ﺃﺻﺪﺭ ﺍﻷﻭﺍﻣﺮ ﺑﻨﻔﺴﻪ. ﻻ ﺑﺪ ﺃﻧﻪ ﻫﻨﺎ.,ﺃﺻﺪﺭ ﺍﻷﻭﺍﻣﺮ ﺑﻨﻔﺴﻪ. ﻻ ﺑﺪ ﺃﻧﻪ ﻫﻨﺎ.,gamedata/localizationstring_eng.paloc
trolluniversity_0250_globalgametrack_00048,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0250,Trolluniversity 0250,trolluniversity_0250,0250,trolluniversity_0250_globalgametrack,0250_globalgametrack,0250,0250,,48,globalgametrack,,globalgametrack,Global Game Track,Global Game Track,Global Track,,role,,ﻟﻜﻦ ﺗﺤﻤﻞ ﻣﻌﻲ ﻗﻠﻴﻼ. ﺳﺄﺭﻳﻚ ﻣﻨﻈﺮﺍ ﺧﻼﺑﺎ ﻟﻠﻤﻌﻬﺪ.,ﻟﻜﻦ ﺗﺤﻤﻞ ﻣﻌﻲ ﻗﻠﻴﻼ. ﺳﺄﺭﻳﻚ ﻣﻨﻈﺮﺍ ﺧﻼﺑﺎ ﻟﻠﻤﻌﻬﺪ.,gamedata/localizationstring_eng.paloc
trolluniversity_0250_npc_00_00006,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0250,Trolluniversity 0250,trolluniversity_0250,0250,trolluniversity_0250_npc_00,0250_npc_00,0250,0250,,6,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺃﻫﺬﺍ ﻋﺎﻟﻢ ﺍﻵﻟﻬﺔ... ﺃﻡ ﻋﺎﻟﻢ ﺍﻟﺒﺤﺚ ﻭﺍﻟﺘﻘﺼﻲ؟,ﺃﻫﺬﺍ ﻋﺎﻟﻢ ﺍﻵﻟﻬﺔ... ﺃﻡ ﻋﺎﻟﻢ ﺍﻟﺒﺤﺚ ﻭﺍﻟﺘﻘﺼﻲ؟,gamedata/localizationstring_eng.paloc
trolluniversity_0250_npc_00_00007,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0250,Trolluniversity 0250,trolluniversity_0250,0250,trolluniversity_0250_npc_00,0250_npc_00,0250,0250,,7,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺟﻮﻉ ﺍﻟﻌﺎﻟﻢ ﻻ ﻳﺸﺒﻊ.,ﺟﻮﻉ ﺍﻟﻌﺎﻟﻢ ﻻ ﻳﺸﺒﻊ.,gamedata/localizationstring_eng.paloc
trolluniversity_0250_npc_00_00008,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0250,Trolluniversity 0250,trolluniversity_0250,0250,trolluniversity_0250_npc_00,0250_npc_00,0250,0250,,8,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻫﺬﺍ ﻣﺼﻴﺮ ﻣﻦ ﻳﺴﻌﻰ ﻭﺭﺍﺀ ﺍﻟﻤﻌﺮﻓﺔ.,ﻫﺬﺍ ﻣﺼﻴﺮ ﻣﻦ ﻳﺴﻌﻰ ﻭﺭﺍﺀ ﺍﻟﻤﻌﺮﻓﺔ.,gamedata/localizationstring_eng.paloc
trolluniversity_0250_npc_00_00009,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0250,Trolluniversity 0250,trolluniversity_0250,0250,trolluniversity_0250_npc_00,0250_npc_00,0250,0250,,9,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺭﺑﻤﺎ ﻓﻀﻮﻟﻨﺎ ﻫﻮ ﺃﻳﻀﺎ ﺇﺭﺍﺩﺓ ﺳﻮﻟﻮﻣﻴﻦ...,ﺭﺑﻤﺎ ﻓﻀﻮﻟﻨﺎ ﻫﻮ ﺃﻳﻀﺎ ﺇﺭﺍﺩﺓ ﺳﻮﻟﻮﻣﻴﻦ...,gamedata/localizationstring_eng.paloc
trolluniversity_0250_npc_00_00010,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0250,Trolluniversity 0250,trolluniversity_0250,0250,trolluniversity_0250_npc_00,0250_npc_00,0250,0250,,10,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,,,gamedata/localizationstring_eng.paloc
trolluniversity_0250_npc_00_00011,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0250,Trolluniversity 0250,trolluniversity_0250,0250,trolluniversity_0250_npc_00,0250_npc_00,0250,0250,,11,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻻ ﺃﻇﻨﻨﺎ ﺍﻟﺘﻘﻴﻨﺎ ﻣﻦ ﻗﺒﻞ...,ﻻ ﺃﻇﻨﻨﺎ ﺍﻟﺘﻘﻴﻨﺎ ﻣﻦ ﻗﺒﻞ...,gamedata/localizationstring_eng.paloc
trolluniversity_0250_npc_00_00012,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0250,Trolluniversity 0250,trolluniversity_0250,0250,trolluniversity_0250_npc_00,0250_npc_00,0250,0250,,12,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺍﻟﻌﻤﻴﺪ؟ ﻳﺒﺪﻭ ﺃﻧﻚ ﻻ ﺗﻀﻴﻊ ﺍﻟﻮﻗﺖ ﺃﺑﺪﺍ.,ﺍﻟﻌﻤﻴﺪ؟ ﻳﺒﺪﻭ ﺃﻧﻚ ﻻ ﺗﻀﻴﻊ ﺍﻟﻮﻗﺖ ﺃﺑﺪﺍ.,gamedata/localizationstring_eng.paloc
trolluniversity_0250_npc_00_00013,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0250,Trolluniversity 0250,trolluniversity_0250,0250,trolluniversity_0250_npc_00,0250_npc_00,0250,0250,,13,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺟﻴﺪ. ﻛﻨﺖ ﺑﺤﺎﺟﺔ ﻟﻠﺤﻈﺔ ﺃﺻﻔﻲ ﻓﻴﻬﺎ ﺫﻫﻨﻲ. ﻫﻴﺎ!,ﺟﻴﺪ. ﻛﻨﺖ ﺑﺤﺎﺟﺔ ﻟﻠﺤﻈﺔ ﺃﺻﻔﻲ ﻓﻴﻬﺎ ﺫﻫﻨﻲ. ﻫﻴﺎ!,gamedata/localizationstring_eng.paloc
trolluniversity_0250_npc_00_00014,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0250,Trolluniversity 0250,trolluniversity_0250,0250,trolluniversity_0250_npc_00,0250_npc_00,0250,0250,,14,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺗﻌﺎﻝ ﺇﺫﻥ. ﺳﺄﺭﻳﻚ ﻛﻴﻒ ﺗﺼﻞ ﺇﻟﻰ ﻫﻨﺎﻙ.,ﺗﻌﺎﻝ ﺇﺫﻥ. ﺳﺄﺭﻳﻚ ﻛﻴﻒ ﺗﺼﻞ ﺇﻟﻰ ﻫﻨﺎﻙ.,gamedata/localizationstring_eng.paloc
trolluniversity_0250_npc_00_00015,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0250,Trolluniversity 0250,trolluniversity_0250,0250,trolluniversity_0250_npc_00,0250_npc_00,0250,0250,,15,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻫﻞ ﺯﻛﺎﻙ ﺃﺣﺪﻫﻢ ﻋﻨﺪﻧﺎ؟,ﻫﻞ ﺯﻛﺎﻙ ﺃﺣﺪﻫﻢ ﻋﻨﺪﻧﺎ؟,gamedata/localizationstring_eng.paloc
trolluniversity_0250_npc_00_00016,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0250,Trolluniversity 0250,trolluniversity_0250,0250,trolluniversity_0250_npc_00,0250_npc_00,0250,0250,,16,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻗﻠﺔ ﻣﻦ ﺍﻟﻐﺮﺑﺎﺀ ﻳﺘﺠﺎﻭﺯﻭﻥ ﺍﻟﺒﻮﺍﺑﺎﺕ.,ﻗﻠﺔ ﻣﻦ ﺍﻟﻐﺮﺑﺎﺀ ﻳﺘﺠﺎﻭﺯﻭﻥ ﺍﻟﺒﻮﺍﺑﺎﺕ.,gamedata/localizationstring_eng.paloc
trolluniversity_0250_npc_00_00017,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0250,Trolluniversity 0250,trolluniversity_0250,0250,trolluniversity_0250_npc_00,0250_npc_00,0250,0250,,17,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻓﻲ ﺍﻷﻳﺎﻡ ﺍﻟﺨﻮﺍﻟﻲ، ﻟﻢ ﻳﻜﻦ ﺃﺣﺪ ﻳﻄﺄ ﻫﺬﺍ ﺍﻟﻤﻜﺎﻥ ﻣﻦ ﺩﻭﻥ ﺇﺫﻥ.,ﻓﻲ ﺍﻷﻳﺎﻡ ﺍﻟﺨﻮﺍﻟﻲ، ﻟﻢ ﻳﻜﻦ ﺃﺣﺪ ﻳﻄﺄ ﻫﺬﺍ ﺍﻟﻤﻜﺎﻥ ﻣﻦ ﺩﻭﻥ ﺇﺫﻥ.,gamedata/localizationstring_eng.paloc
trolluniversity_0250_npc_00_00018,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0250,Trolluniversity 0250,trolluniversity_0250,0250,trolluniversity_0250_npc_00,0250_npc_00,0250,0250,,18,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺍﻷﺯﻣﻨﺔ ﺗﻐﻴﺮﺕ ﺣﻘﺎ.,ﺍﻷﺯﻣﻨﺔ ﺗﻐﻴﺮﺕ ﺣﻘﺎ.,gamedata/localizationstring_eng.paloc
trolluniversity_0250_npc_00_00019,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0250,Trolluniversity 0250,trolluniversity_0250,0250,trolluniversity_0250_npc_00,0250_npc_00,0250,0250,,19,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺍﻟﺘﺎﺭﻳﺦ ﺃﺛﺒﺖ ﺫﻟﻚ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ؟,ﺍﻟﺘﺎﺭﻳﺦ ﺃﺛﺒﺖ ﺫﻟﻚ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ؟,gamedata/localizationstring_eng.paloc
trolluniversity_0250_npc_00_00020,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0250,Trolluniversity 0250,trolluniversity_0250,0250,trolluniversity_0250_npc_00,0250_npc_00,0250,0250,,20,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻛﻞ ﺍﺑﺘﻜﺎﺭ ﻣﺤﻜﻮﻡ ﻋﻠﻴﻪ ﺃﻥ ﺗﺸﻮﻫﻪ ﺃﻳﺪ ﺷﺮﻳﺮﺓ.,ﻛﻞ ﺍﺑﺘﻜﺎﺭ ﻣﺤﻜﻮﻡ ﻋﻠﻴﻪ ﺃﻥ ﺗﺸﻮﻫﻪ ﺃﻳﺪ ﺷﺮﻳﺮﺓ.,gamedata/localizationstring_eng.paloc
trolluniversity_0250_npc_00_00022,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0250,Trolluniversity 0250,trolluniversity_0250,0250,trolluniversity_0250_npc_00,0250_npc_00,0250,0250,,22,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺍﻟﻨﺒﺎﺗﺎﺕ ﻭﺍﻟﺤﻴﻮﺍﻧﺎﺕ، ﻭﺍﻟﺴﻤﺎﺀ ﻭﺍﻟﻨﺠﻮﻡ،,ﺍﻟﻨﺒﺎﺗﺎﺕ ﻭﺍﻟﺤﻴﻮﺍﻧﺎﺕ، ﻭﺍﻟﺴﻤﺎﺀ ﻭﺍﻟﻨﺠﻮﻡ،,gamedata/localizationstring_eng.paloc
trolluniversity_0250_npc_00_00023,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0250,Trolluniversity 0250,trolluniversity_0250,0250,trolluniversity_0250_npc_00,0250_npc_00,0250,0250,,23,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺣﺘﻰ ﻋﻮﺍﻟﻢ ﺃﺧﺮﻯ.,ﺣﺘﻰ ﻋﻮﺍﻟﻢ ﺃﺧﺮﻯ.,gamedata/localizationstring_eng.paloc
trolluniversity_0250_npc_00_00024,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0250,Trolluniversity 0250,trolluniversity_0250,0250,trolluniversity_0250_npc_00,0250_npc_00,0250,0250,,24,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻻ ﻧﻬﺎﻳﺔ ﻟﻠﺘﻌﻠﻢ، ﺃﻻ ﺗﻮﺍﻓﻖ؟,ﻻ ﻧﻬﺎﻳﺔ ﻟﻠﺘﻌﻠﻢ، ﺃﻻ ﺗﻮﺍﻓﻖ؟,gamedata/localizationstring_eng.paloc
trolluniversity_0250_npc_00_00034,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0250,Trolluniversity 0250,trolluniversity_0250,0250,trolluniversity_0250_npc_00,0250_npc_00,0250,0250,,34,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻣﺘﻮﺗﺮ؟ ﻻ ﺗﻘﻠﻖ، ﺗﻌﺎﻝ ﻣﻌﻲ.,ﻣﺘﻮﺗﺮ؟ ﻻ ﺗﻘﻠﻖ، ﺗﻌﺎﻝ ﻣﻌﻲ.,gamedata/localizationstring_eng.paloc
trolluniversity_0250_npc_00_00035,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0250,Trolluniversity 0250,trolluniversity_0250,0250,trolluniversity_0250_npc_00,0250_npc_00,0250,0250,,35,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺃﺗﻨﻮﻱ ﺍﻟﻮﻗﻮﻑ ﻫﻨﺎﻙ ﺣﺘﻰ ﺍﻟﻔﺠﺮ؟,ﺃﺗﻨﻮﻱ ﺍﻟﻮﻗﻮﻑ ﻫﻨﺎﻙ ﺣﺘﻰ ﺍﻟﻔﺠﺮ؟,gamedata/localizationstring_eng.paloc
trolluniversity_0250_npc_00_00036,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0250,Trolluniversity 0250,trolluniversity_0250,0250,trolluniversity_0250_npc_00,0250_npc_00,0250,0250,,36,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺁﻩ، ﺇﻥ ﻛﺎﻥ ﺍﻟﺼﻌﻮﺩ ﻣﺮﻫﻘﺎ، ﻓﻬﻨﺎﻙ ﻃﺮﻳﻖ ﻋﺒﺮ ﺧﺎﺭﻭﻧﺴﻮ.,ﺁﻩ، ﺇﻥ ﻛﺎﻥ ﺍﻟﺼﻌﻮﺩ ﻣﺮﻫﻘﺎ، ﻓﻬﻨﺎﻙ ﻃﺮﻳﻖ ﻋﺒﺮ ﺧﺎﺭﻭﻧﺴﻮ.,gamedata/localizationstring_eng.paloc
trolluniversity_0250_npc_00_00037,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0250,Trolluniversity 0250,trolluniversity_0250,0250,trolluniversity_0250_npc_00,0250_npc_00,0250,0250,,37,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺣﻈﺎ ﺳﻌﻴﺪﺍ ﻟﻚ!,ﺣﻈﺎ ﺳﻌﻴﺪﺍ ﻟﻚ!,gamedata/localizationstring_eng.paloc
trolluniversity_0250_npc_00_00041,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0250,Trolluniversity 0250,trolluniversity_0250,0250,trolluniversity_0250_npc_00,0250_npc_00,0250,0250,,41,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻫﻨﺎﻙ، ﻫﻞ ﺗﺮﻯ ﺍﻟﻤﻌﻬﺪ ﻓﻮﻕ ﺍﻟﺠﺮﻑ؟,ﻫﻨﺎﻙ، ﻫﻞ ﺗﺮﻯ ﺍﻟﻤﻌﻬﺪ ﻓﻮﻕ ﺍﻟﺠﺮﻑ؟,gamedata/localizationstring_eng.paloc
trolluniversity_0250_npc_00_00042,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0250,Trolluniversity 0250,trolluniversity_0250,0250,trolluniversity_0250_npc_00,0250_npc_00,0250,0250,,42,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺇﻧﻪ ﺑﺮﻭﻋﺘﻪ ﺍﻟﻤﻌﻬﻮﺩﺓ!,ﺇﻧﻪ ﺑﺮﻭﻋﺘﻪ ﺍﻟﻤﻌﻬﻮﺩﺓ!,gamedata/localizationstring_eng.paloc
trolluniversity_0250_npc_00_00043,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0250,Trolluniversity 0250,trolluniversity_0250,0250,trolluniversity_0250_npc_00,0250_npc_00,0250,0250,,43,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺳﺘﺠﺪ ﺍﻟﻌﻤﻴﺪ ﻫﻨﺎﻙ. ﻟﻜﻦ ﺍﻧﺘﺒﻪ! ﺍﻟﺠﺒﻞ ﺷﺪﻳﺪ ﺍﻻﻧﺤﺪﺍﺭ.,ﺳﺘﺠﺪ ﺍﻟﻌﻤﻴﺪ ﻫﻨﺎﻙ. ﻟﻜﻦ ﺍﻧﺘﺒﻪ! ﺍﻟﺠﺒﻞ ﺷﺪﻳﺪ ﺍﻻﻧﺤﺪﺍﺭ.,gamedata/localizationstring_eng.paloc
trolluniversity_0250_npc_00_00044,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0250,Trolluniversity 0250,trolluniversity_0250,0250,trolluniversity_0250_npc_00,0250_npc_00,0250,0250,,44,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻧﺤﻦ ﻧﺪﺭﺱ ﻛﻞ ﺷﻲﺀ.,ﻧﺤﻦ ﻧﺪﺭﺱ ﻛﻞ ﺷﻲﺀ.,gamedata/localizationstring_eng.paloc
trolluniversity_0250_npc_00_00045,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0250,Trolluniversity 0250,trolluniversity_0250,0250,trolluniversity_0250_npc_00,0250_npc_00,0250,0250,,45,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺍﺗﺒﻊ ﻫﺬﺍ ﺍﻟﻄﺮﻳﻖ ﻭﺳﺘﺼﻞ ﺇﻟﻰ ﺧﺎﺭﻭﻧﺴﻮ.,ﺍﺗﺒﻊ ﻫﺬﺍ ﺍﻟﻄﺮﻳﻖ ﻭﺳﺘﺼﻞ ﺇﻟﻰ ﺧﺎﺭﻭﻧﺴﻮ.,gamedata/localizationstring_eng.paloc
trolluniversity_0250_npc_00_00046,trolluniversity,Trolluniversity,Scene Dialogue,Trolluniversity,Trolluniversity,0250,Trolluniversity 0250,trolluniversity_0250,0250,trolluniversity_0250_npc_00,0250_npc_00,0250,0250,,46,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻻ ﺗﻨﺰﻋﺞ ﺇﻥ ﺑﺪﺍ ﺍﻟﻨﺎﺱ ﻣﺘﻮﺗﺮﻳﻦ ﺑﻌﺾ ﺍﻟﺸﻲﺀ.,ﻻ ﺗﻨﺰﻋﺞ ﺇﻥ ﺑﺪﺍ ﺍﻟﻨﺎﺱ ﻣﺘﻮﺗﺮﻳﻦ ﺑﻌﺾ ﺍﻟﺸﻲﺀ.,gamedata/localizationstring_eng.paloc
