key,family,family_display,category,subcategory,story_group,chapter_code,chapter_label,conversation_key,conversation_label,scene_key,scene_label,scene_group,scene_part_a,scene_part_b,line_index,dialogue_type,speaker_name,speaker_role,speaker_display,speaker_key,speaker_bucket,speaker_slot,speaker_confidence,mentions,text_raw,text_clean,source_path
rumsxo_village_2800_02_npc_00_00013,rumsxo,Rumsxo,Scene Dialogue,Rumsxo,Rumsxo,2800,Rumsxo 2800,rumsxo_village_2800_02,village_2800_02,rumsxo_village_2800_02_npc_00,village_2800_02_npc_00,village_2800_02,village,2800_02,13,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺣﻄﻢ ﺣﺠﺮ ﺣﺎﺟﺰ ﺑﺤﻴﺮﺗﻨﺎ ﻗﻄﻌﺎ ﻭﺃﻟﻘﺎﻧﺎ ﻓﻲ ﺍﻟﻔﻮﺿﻰ!,ﺣﻄﻢ ﺣﺠﺮ ﺣﺎﺟﺰ ﺑﺤﻴﺮﺗﻨﺎ ﻗﻄﻌﺎ ﻭﺃﻟﻘﺎﻧﺎ ﻓﻲ ﺍﻟﻔﻮﺿﻰ!,gamedata/localizationstring_eng.paloc
rumsxo_village_2800_02_player_00000,rumsxo,Rumsxo,Scene Dialogue,Rumsxo,Rumsxo,2800,Rumsxo 2800,rumsxo_village_2800_02,village_2800_02,rumsxo_village_2800_02_player,village_2800_02_player,village_2800_02,village,2800_02,0,player,,player,Player,Player,Player,,role,,ﺣﺠﺮ ﺍﻟﺤﺎﺟﺰ؟,ﺣﺠﺮ ﺍﻟﺤﺎﺟﺰ؟,gamedata/localizationstring_eng.paloc
rumsxo_village_9000_boss_00_00002,rumsxo,Rumsxo,Scene Dialogue,Rumsxo,Rumsxo,9000,Rumsxo 9000,rumsxo_village_9000,village_9000,rumsxo_village_9000_boss_00,village_9000_boss_00,village_9000,village,9000,2,boss_00,,boss_00,Boss 00,Boss 00,Boss,0,role,,ﺗﻢ ﺍﺳﺘﻴﻔﺎﺀ ﺷﺮﻭﻁ ﺍﻟﺘﻔﻌﻴﻞ.,ﺗﻢ ﺍﺳﺘﻴﻔﺎﺀ ﺷﺮﻭﻁ ﺍﻟﺘﻔﻌﻴﻞ.,gamedata/localizationstring_eng.paloc
rumsxo_village_9000_boss_00_00003,rumsxo,Rumsxo,Scene Dialogue,Rumsxo,Rumsxo,9000,Rumsxo 9000,rumsxo_village_9000,village_9000,rumsxo_village_9000_boss_00,village_9000_boss_00,village_9000,village,9000,3,boss_00,,boss_00,Boss 00,Boss 00,Boss,0,role,,ﺑﺪﺀ ﺍﻟﺘﺪﻣﻴﺮ.,ﺑﺪﺀ ﺍﻟﺘﺪﻣﻴﺮ.,gamedata/localizationstring_eng.paloc
rumsxo_village_9000_boss_00_00004,rumsxo,Rumsxo,Scene Dialogue,Rumsxo,Rumsxo,9000,Rumsxo 9000,rumsxo_village_9000,village_9000,rumsxo_village_9000_boss_00,village_9000_boss_00,village_9000,village,9000,4,boss_00,,boss_00,Boss 00,Boss 00,Boss,0,role,,ﺗﻢ ﺭﺻﺪ ﺗﺪﺍﺧﻞ.,ﺗﻢ ﺭﺻﺪ ﺗﺪﺍﺧﻞ.,gamedata/localizationstring_eng.paloc
rumsxo_village_9000_boss_00_00005,rumsxo,Rumsxo,Scene Dialogue,Rumsxo,Rumsxo,9000,Rumsxo 9000,rumsxo_village_9000,village_9000,rumsxo_village_9000_boss_00,village_9000_boss_00,village_9000,village,9000,5,boss_00,,boss_00,Boss 00,Boss 00,Boss,0,role,,ﺗﻢ ﺗﺤﺪﻳﺪ ﺍﻟﻬﺪﻑ.,ﺗﻢ ﺗﺤﺪﻳﺪ ﺍﻟﻬﺪﻑ.,gamedata/localizationstring_eng.paloc
rumsxo_village_9000_boss_00_00006,rumsxo,Rumsxo,Scene Dialogue,Rumsxo,Rumsxo,9000,Rumsxo 9000,rumsxo_village_9000,village_9000,rumsxo_village_9000_boss_00,village_9000_boss_00,village_9000,village,9000,6,boss_00,,boss_00,Boss 00,Boss 00,Boss,0,role,,ﺟﺎﺭ ﺗﺼﻔﻴﺔ ﺍﻟﻬﺪﻑ.,ﺟﺎﺭ ﺗﺼﻔﻴﺔ ﺍﻟﻬﺪﻑ.,gamedata/localizationstring_eng.paloc
rumsxo_village_9000_boss_00_00007,rumsxo,Rumsxo,Scene Dialogue,Rumsxo,Rumsxo,9000,Rumsxo 9000,rumsxo_village_9000,village_9000,rumsxo_village_9000_boss_00,village_9000_boss_00,village_9000,village,9000,7,boss_00,,boss_00,Boss 00,Boss 00,Boss,0,role,,ﻻ ﺃﺭﻳﺪ ﻓﻌﻞ ﻫﺬﺍ...,ﻻ ﺃﺭﻳﺪ ﻓﻌﻞ ﻫﺬﺍ...,gamedata/localizationstring_eng.paloc
rumsxo_village_9000_boss_00_00008,rumsxo,Rumsxo,Scene Dialogue,Rumsxo,Rumsxo,9000,Rumsxo 9000,rumsxo_village_9000,village_9000,rumsxo_village_9000_boss_00,village_9000_boss_00,village_9000,village,9000,8,boss_00,,boss_00,Boss 00,Boss 00,Boss,0,role,,ﺃﺭﺟﻮﻙ... ﺃﻧﻪ ﻫﺬﺍ ﺍﻷﻟﻢ...,ﺃﺭﺟﻮﻙ... ﺃﻧﻪ ﻫﺬﺍ ﺍﻷﻟﻢ...,gamedata/localizationstring_eng.paloc
rumsxo_village_9000_boss_00_00009,rumsxo,Rumsxo,Scene Dialogue,Rumsxo,Rumsxo,9000,Rumsxo 9000,rumsxo_village_9000,village_9000,rumsxo_village_9000_boss_00,village_9000_boss_00,village_9000,village,9000,9,boss_00,,boss_00,Boss 00,Boss 00,Boss,0,role,,ﺗﻢ ﺭﺻﺪ ﻭﻋﻲ ﺫﺍﺗﻲ.,ﺗﻢ ﺭﺻﺪ ﻭﻋﻲ ﺫﺍﺗﻲ.,gamedata/localizationstring_eng.paloc
rumsxo_village_9000_boss_00_00010,rumsxo,Rumsxo,Scene Dialogue,Rumsxo,Rumsxo,9000,Rumsxo 9000,rumsxo_village_9000,village_9000,rumsxo_village_9000_boss_00,village_9000_boss_00,village_9000,village,9000,10,boss_00,,boss_00,Boss 00,Boss 00,Boss,0,role,,ﺑﺪﺀ ﺍﻟﻘﻤﻊ.,ﺑﺪﺀ ﺍﻟﻘﻤﻊ.,gamedata/localizationstring_eng.paloc
rumsxo_village_9000_narration_00000,rumsxo,Rumsxo,Scene Dialogue,Rumsxo,Rumsxo,9000,Rumsxo 9000,rumsxo_village_9000,village_9000,rumsxo_village_9000_narration,village_9000_narration,village_9000,village,9000,0,narration,,narration,Narration,Narration,Narration,,role,,ﺳﺎﻋﺪ... ﻧﻲ...,ﺳﺎﻋﺪ... ﻧﻲ...,gamedata/localizationstring_eng.paloc
rumsxo_village_9000_player_00001,rumsxo,Rumsxo,Scene Dialogue,Rumsxo,Rumsxo,9000,Rumsxo 9000,rumsxo_village_9000,village_9000,rumsxo_village_9000_player,village_9000_player,village_9000,village,9000,1,player,,player,Player,Player,Player,,role,,ﺗﺒﺎ! ﻛﺎﻥ ﺣﺠﺮ ﺍﺳﺘﺪﻋﺎﺀ...,ﺗﺒﺎ! ﻛﺎﻥ ﺣﺠﺮ ﺍﺳﺘﺪﻋﺎﺀ...,gamedata/localizationstring_eng.paloc
