key,family,family_display,category,subcategory,story_group,chapter_code,chapter_label,conversation_key,conversation_label,scene_key,scene_label,scene_group,scene_part_a,scene_part_b,line_index,dialogue_type,speaker_name,speaker_role,speaker_display,speaker_key,speaker_bucket,speaker_slot,speaker_confidence,mentions,text_raw,text_clean,source_path
silver_armor_boss_0100_npc_00_00010,silver,Silver,Scene Dialogue,Silver,Silver,0100,Silver 0100,silver_armor_boss_0100,armor_boss_0100,silver_armor_boss_0100_npc_00,armor_boss_0100_npc_00,armor_boss_0100,armor,boss_0100,10,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺭﻓﺎﻗﻨﺎ ﻳﻌﻮﺩﻭﻥ ﺑﺒﻂﺀ...,ﺭﻓﺎﻗﻨﺎ ﻳﻌﻮﺩﻭﻥ ﺑﺒﻂﺀ...,gamedata/localizationstring_eng.paloc
silver_armor_boss_0100_npc_00_00011,silver,Silver,Scene Dialogue,Silver,Silver,0100,Silver 0100,silver_armor_boss_0100,armor_boss_0100,silver_armor_boss_0100_npc_00,armor_boss_0100_npc_00,armor_boss_0100,armor,boss_0100,11,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,...ﻭﺃﻫﻞ ﺍﻟﺒﻠﺪﺓ ﺑﺪﺃﻭﺍ ﻳﺘﻘﺒﻠﻮﻧﻨﺎ.,...ﻭﺃﻫﻞ ﺍﻟﺒﻠﺪﺓ ﺑﺪﺃﻭﺍ ﻳﺘﻘﺒﻠﻮﻧﻨﺎ.,gamedata/localizationstring_eng.paloc
silver_armor_boss_0100_npc_00_00012,silver,Silver,Scene Dialogue,Silver,Silver,0100,Silver 0100,silver_armor_boss_0100,armor_boss_0100,silver_armor_boss_0100_npc_00,armor_boss_0100_npc_00,armor_boss_0100,armor,boss_0100,12,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻫﻪ؟ ﻣﻬﻼ!,ﻫﻪ؟ ﻣﻬﻼ!,gamedata/localizationstring_eng.paloc
silver_armor_boss_0100_npc_00_00013,silver,Silver,Scene Dialogue,Silver,Silver,0100,Silver 0100,silver_armor_boss_0100,armor_boss_0100,silver_armor_boss_0100_npc_00,armor_boss_0100_npc_00,armor_boss_0100,armor,boss_0100,13,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻣﺎﺫﺍ ﺣﺪﺙ؟,ﻣﺎﺫﺍ ﺣﺪﺙ؟,gamedata/localizationstring_eng.paloc
silver_armor_boss_0100_npc_00_00014,silver,Silver,Scene Dialogue,Silver,Silver,0100,Silver 0100,silver_armor_boss_0100,armor_boss_0100,silver_armor_boss_0100_npc_00,armor_boss_0100_npc_00,armor_boss_0100,armor,boss_0100,14,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,,,gamedata/localizationstring_eng.paloc
silver_armor_boss_0100_npc_01_00015,silver,Silver,Scene Dialogue,Silver,Silver,0100,Silver 0100,silver_armor_boss_0100,armor_boss_0100,silver_armor_boss_0100_npc_01,armor_boss_0100_npc_01,armor_boss_0100,armor,boss_0100,15,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,ﻫﻴﻪ، ﺃﻟﻢ ﺃﻗﻞ ﻟﻚ؟,ﻫﻴﻪ، ﺃﻟﻢ ﺃﻗﻞ ﻟﻚ؟,gamedata/localizationstring_eng.paloc
silver_armor_boss_0100_npc_01_00016,silver,Silver,Scene Dialogue,Silver,Silver,0100,Silver 0100,silver_armor_boss_0100,armor_boss_0100,silver_armor_boss_0100_npc_01,armor_boss_0100_npc_01,armor_boss_0100,armor,boss_0100,16,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,ﻋﻠﻴﻚ ﺃﻥ ﺗﺼﻮﺏ ﻋﻠﻰ ﻧﻘﻄﺔ ﺿﻌﻔﻬﻢ!,ﻋﻠﻴﻚ ﺃﻥ ﺗﺼﻮﺏ ﻋﻠﻰ ﻧﻘﻄﺔ ﺿﻌﻔﻬﻢ!,gamedata/localizationstring_eng.paloc
silver_armor_boss_0100_npc_01_00017,silver,Silver,Scene Dialogue,Silver,Silver,0100,Silver 0100,silver_armor_boss_0100,armor_boss_0100,silver_armor_boss_0100_npc_01,armor_boss_0100_npc_01,armor_boss_0100,armor,boss_0100,17,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,ﺍﻟﻀﺮﺑﺔ ﺍﻟﻘﻮﻳﺔ ﺳﺮﻫﺎ ﻓﻲ ﺍﻟﻤﺘﺎﺑﻌﺔ ﺣﺘﻰ ﺍﻟﻨﻬﺎﻳﺔ!,ﺍﻟﻀﺮﺑﺔ ﺍﻟﻘﻮﻳﺔ ﺳﺮﻫﺎ ﻓﻲ ﺍﻟﻤﺘﺎﺑﻌﺔ ﺣﺘﻰ ﺍﻟﻨﻬﺎﻳﺔ!,gamedata/localizationstring_eng.paloc
silver_armor_boss_0100_npc_01_00018,silver,Silver,Scene Dialogue,Silver,Silver,0100,Silver 0100,silver_armor_boss_0100,armor_boss_0100,silver_armor_boss_0100_npc_01,armor_boss_0100_npc_01,armor_boss_0100,armor,boss_0100,18,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,ﺗﻈﻦ ﺃﻧﻚ ﺳﺘﻜﻮﻥ ﺍﻷﻗﻮﻯ ﻓﻲ ﺑﺎﻳﻮﻳﻞ ﺑﺘﻠﻚ ﺍﻟﻤﻬﺎﺭﺍﺕ؟,ﺗﻈﻦ ﺃﻧﻚ ﺳﺘﻜﻮﻥ ﺍﻷﻗﻮﻯ ﻓﻲ ﺑﺎﻳﻮﻳﻞ ﺑﺘﻠﻚ ﺍﻟﻤﻬﺎﺭﺍﺕ؟,gamedata/localizationstring_eng.paloc
silver_armor_boss_0100_npc_01_00019,silver,Silver,Scene Dialogue,Silver,Silver,0100,Silver 0100,silver_armor_boss_0100,armor_boss_0100,silver_armor_boss_0100_npc_01,armor_boss_0100_npc_01,armor_boss_0100,armor,boss_0100,19,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,ﺍﻓﻌﻞ ﻣﺎ ﻳﻠﺰﻡ ﻟﻠﻔﻮﺯ، ﻓﻬﻤﺖ؟!,ﺍﻓﻌﻞ ﻣﺎ ﻳﻠﺰﻡ ﻟﻠﻔﻮﺯ، ﻓﻬﻤﺖ؟!,gamedata/localizationstring_eng.paloc
silver_armor_boss_0100_npc_01_00020,silver,Silver,Scene Dialogue,Silver,Silver,0100,Silver 0100,silver_armor_boss_0100,armor_boss_0100,silver_armor_boss_0100_npc_01,armor_boss_0100_npc_01,armor_boss_0100,armor,boss_0100,20,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,ﺇﻥ ﺳﺎﺀﺕ ﺍﻷﻣﻮﺭ، ﺍﻫﺮﺏ ﺳﺮﻳﻌﺎ!,ﺇﻥ ﺳﺎﺀﺕ ﺍﻷﻣﻮﺭ، ﺍﻫﺮﺏ ﺳﺮﻳﻌﺎ!,gamedata/localizationstring_eng.paloc
silver_armor_boss_0100_npc_01_00021,silver,Silver,Scene Dialogue,Silver,Silver,0100,Silver 0100,silver_armor_boss_0100,armor_boss_0100,silver_armor_boss_0100_npc_01,armor_boss_0100_npc_01,armor_boss_0100,armor,boss_0100,21,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,ﺻﻮﺏ ﻋﻠﻰ ﺍﻟﻌﻀﻮ! ﺗﻠﻚ ﻧﻘﻄﺔ ﺿﻌﻒ ﺍﻟﺮﺟﻞ!,ﺻﻮﺏ ﻋﻠﻰ ﺍﻟﻌﻀﻮ! ﺗﻠﻚ ﻧﻘﻄﺔ ﺿﻌﻒ ﺍﻟﺮﺟﻞ!,gamedata/localizationstring_eng.paloc
silver_armor_boss_0100_npc_01_00022,silver,Silver,Scene Dialogue,Silver,Silver,0100,Silver 0100,silver_armor_boss_0100,armor_boss_0100,silver_armor_boss_0100_npc_01,armor_boss_0100_npc_01,armor_boss_0100,armor,boss_0100,22,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,ﻭﺍﻫﻮ! ﻫﻴﻪ! ﻫﺎﻫﺎﻫﺎ...,ﻭﺍﻫﻮ! ﻫﻴﻪ! ﻫﺎﻫﺎﻫﺎ...,gamedata/localizationstring_eng.paloc
silver_armor_boss_0100_npc_01_00023,silver,Silver,Scene Dialogue,Silver,Silver,0100,Silver 0100,silver_armor_boss_0100,armor_boss_0100,silver_armor_boss_0100_npc_01,armor_boss_0100_npc_01,armor_boss_0100,armor,boss_0100,23,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,ﺗﺒﺎ. ﻫﻞ ﺃﻧﺖ ﺑﺨﻴﺮ؟,ﺗﺒﺎ. ﻫﻞ ﺃﻧﺖ ﺑﺨﻴﺮ؟,gamedata/localizationstring_eng.paloc
silver_armor_boss_0100_npc_01_00024,silver,Silver,Scene Dialogue,Silver,Silver,0100,Silver 0100,silver_armor_boss_0100,armor_boss_0100,silver_armor_boss_0100_npc_01,armor_boss_0100_npc_01,armor_boss_0100,armor,boss_0100,24,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,ﻻ ﺗﺘﺤﺮﻙ.,ﻻ ﺗﺘﺤﺮﻙ.,gamedata/localizationstring_eng.paloc
silver_armor_boss_0100_npc_01_00025,silver,Silver,Scene Dialogue,Silver,Silver,0100,Silver 0100,silver_armor_boss_0100,armor_boss_0100,silver_armor_boss_0100_npc_01,armor_boss_0100_npc_01,armor_boss_0100,armor,boss_0100,25,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,ﺃﻱ ﺷﻲﺀ ﺟﻴﺪ؟,ﺃﻱ ﺷﻲﺀ ﺟﻴﺪ؟,gamedata/localizationstring_eng.paloc
silver_armor_boss_0100_npc_01_00026,silver,Silver,Scene Dialogue,Silver,Silver,0100,Silver 0100,silver_armor_boss_0100,armor_boss_0100,silver_armor_boss_0100_npc_01,armor_boss_0100_npc_01,armor_boss_0100,armor,boss_0100,26,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,ﺣﺴﻨﺎ، ﻟﻨﻨﻄﻠﻖ.,ﺣﺴﻨﺎ، ﻟﻨﻨﻄﻠﻖ.,gamedata/localizationstring_eng.paloc
silver_armor_boss_0100_npc_01_00027,silver,Silver,Scene Dialogue,Silver,Silver,0100,Silver 0100,silver_armor_boss_0100,armor_boss_0100,silver_armor_boss_0100_npc_01,armor_boss_0100_npc_01,armor_boss_0100,armor,boss_0100,27,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,ﻫﻴﺎ، ﻟﻢ ﻻ؟!,ﻫﻴﺎ، ﻟﻢ ﻻ؟!,gamedata/localizationstring_eng.paloc
silver_armor_boss_0100_npc_01_00029,silver,Silver,Scene Dialogue,Silver,Silver,0100,Silver 0100,silver_armor_boss_0100,armor_boss_0100,silver_armor_boss_0100_npc_01,armor_boss_0100_npc_01,armor_boss_0100,armor,boss_0100,29,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,ﻣﺎﺫﺍ، ﻫﻮ ﺃﻫﻢ ﻣﻦ ﻭﺍﺣﺪ ﻣﻨﺎ؟,ﻣﺎﺫﺍ، ﻫﻮ ﺃﻫﻢ ﻣﻦ ﻭﺍﺣﺪ ﻣﻨﺎ؟,gamedata/localizationstring_eng.paloc
silver_armor_boss_0100_npc_01_00030,silver,Silver,Scene Dialogue,Silver,Silver,0100,Silver 0100,silver_armor_boss_0100,armor_boss_0100,silver_armor_boss_0100_npc_01,armor_boss_0100_npc_01,armor_boss_0100,armor,boss_0100,30,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,ﺣﺴﻨﺎ، ﺣﺴﻨﺎ!,ﺣﺴﻨﺎ، ﺣﺴﻨﺎ!,gamedata/localizationstring_eng.paloc
silver_armor_boss_0100_npc_01_00031,silver,Silver,Scene Dialogue,Silver,Silver,0100,Silver 0100,silver_armor_boss_0100,armor_boss_0100,silver_armor_boss_0100_npc_01,armor_boss_0100_npc_01,armor_boss_0100,armor,boss_0100,31,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,ﻟﻜﻦ ﻻ ﺗﻔﻜﺮ ﺣﺘﻰ ﻓﻲ ﺍﻟﺬﻫﺎﺏ ﻭﺣﺪﻙ!,ﻟﻜﻦ ﻻ ﺗﻔﻜﺮ ﺣﺘﻰ ﻓﻲ ﺍﻟﺬﻫﺎﺏ ﻭﺣﺪﻙ!,gamedata/localizationstring_eng.paloc
silver_armor_boss_0100_npc_01_00032,silver,Silver,Scene Dialogue,Silver,Silver,0100,Silver 0100,silver_armor_boss_0100,armor_boss_0100,silver_armor_boss_0100_npc_01,armor_boss_0100_npc_01,armor_boss_0100,armor,boss_0100,32,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,ﻳﺎ ﺃﻧﺖ! ﺗﻈﻦ ﻫﺬﺍ ﻣﻀﺤﻜﺎ؟,ﻳﺎ ﺃﻧﺖ! ﺗﻈﻦ ﻫﺬﺍ ﻣﻀﺤﻜﺎ؟,gamedata/localizationstring_eng.paloc
silver_armor_boss_0100_npc_01_00033,silver,Silver,Scene Dialogue,Silver,Silver,0100,Silver 0100,silver_armor_boss_0100,armor_boss_0100,silver_armor_boss_0100_npc_01,armor_boss_0100_npc_01,armor_boss_0100,armor,boss_0100,33,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,,,gamedata/localizationstring_eng.paloc
silver_armor_boss_0100_npc_01_00034,silver,Silver,Scene Dialogue,Silver,Silver,0100,Silver 0100,silver_armor_boss_0100,armor_boss_0100,silver_armor_boss_0100_npc_01,armor_boss_0100_npc_01,armor_boss_0100,armor,boss_0100,34,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,,,gamedata/localizationstring_eng.paloc
silver_armor_boss_0100_npc_01_00035,silver,Silver,Scene Dialogue,Silver,Silver,0100,Silver 0100,silver_armor_boss_0100,armor_boss_0100,silver_armor_boss_0100_npc_01,armor_boss_0100_npc_01,armor_boss_0100,armor,boss_0100,35,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,,,gamedata/localizationstring_eng.paloc
silver_armor_boss_0100_npc_01_00036,silver,Silver,Scene Dialogue,Silver,Silver,0100,Silver 0100,silver_armor_boss_0100,armor_boss_0100,silver_armor_boss_0100_npc_01,armor_boss_0100_npc_01,armor_boss_0100,armor,boss_0100,36,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,ﻣﺎﺭﻳﻮﺱ! ﻳﺒﺪﻭ ﺃﻧﻚ ﺑﺨﻴﺮ.,ﻣﺎﺭﻳﻮﺱ! ﻳﺒﺪﻭ ﺃﻧﻚ ﺑﺨﻴﺮ.,gamedata/localizationstring_eng.paloc
silver_armor_boss_0100_npc_01_00037,silver,Silver,Scene Dialogue,Silver,Silver,0100,Silver 0100,silver_armor_boss_0100,armor_boss_0100,silver_armor_boss_0100_npc_01,armor_boss_0100_npc_01,armor_boss_0100,armor,boss_0100,37,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,ﺁﻩ، ﻫﺎ ﺃﻧﺖ ﺫﺍ.,ﺁﻩ، ﻫﺎ ﺃﻧﺖ ﺫﺍ.,gamedata/localizationstring_eng.paloc
silver_armor_boss_0100_npc_01_00038,silver,Silver,Scene Dialogue,Silver,Silver,0100,Silver 0100,silver_armor_boss_0100,armor_boss_0100,silver_armor_boss_0100_npc_01,armor_boss_0100_npc_01,armor_boss_0100,armor,boss_0100,38,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,ﻫﻞ ﻳﻤﻜﻨﻨﺎ ﺍﻟﺘﺤﺪﺙ؟,ﻫﻞ ﻳﻤﻜﻨﻨﺎ ﺍﻟﺘﺤﺪﺙ؟,gamedata/localizationstring_eng.paloc
silver_armor_boss_0100_npc_01_00039,silver,Silver,Scene Dialogue,Silver,Silver,0100,Silver 0100,silver_armor_boss_0100,armor_boss_0100,silver_armor_boss_0100_npc_01,armor_boss_0100_npc_01,armor_boss_0100,armor,boss_0100,39,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,ﺇﻥ ﻛﻨﺖ ﻻ ﺗﻤﺎﻧﻊ.,ﺇﻥ ﻛﻨﺖ ﻻ ﺗﻤﺎﻧﻊ.,gamedata/localizationstring_eng.paloc
silver_armor_boss_0100_npc_01_00040,silver,Silver,Scene Dialogue,Silver,Silver,0100,Silver 0100,silver_armor_boss_0100,armor_boss_0100,silver_armor_boss_0100_npc_01,armor_boss_0100_npc_01,armor_boss_0100,armor,boss_0100,40,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,ﻫﻨﺎﻙ ﺃﺧﺒﺎﺭ ﺃﻥ ﺃﺣﺪ ﺭﻓﺎﻗﻚ ﻓﻲ ﻛﺎﻟﻔﻴﺪ.,ﻫﻨﺎﻙ ﺃﺧﺒﺎﺭ ﺃﻥ ﺃﺣﺪ ﺭﻓﺎﻗﻚ ﻓﻲ ﻛﺎﻟﻔﻴﺪ.,gamedata/localizationstring_eng.paloc
silver_armor_boss_0100_npc_01_00041,silver,Silver,Scene Dialogue,Silver,Silver,0100,Silver 0100,silver_armor_boss_0100,armor_boss_0100,silver_armor_boss_0100_npc_01,armor_boss_0100_npc_01,armor_boss_0100,armor,boss_0100,41,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,ﻟﻜﻦ ﻣﻊ ﺍﺷﺘﻌﺎﻝ ﺍﻟﺤﺮﺏ، ﺍﻷﻣﺎﻥ ﺑﻌﻴﺪ ﺍﻟﻤﻨﺎﻝ.,ﻟﻜﻦ ﻣﻊ ﺍﺷﺘﻌﺎﻝ ﺍﻟﺤﺮﺏ، ﺍﻷﻣﺎﻥ ﺑﻌﻴﺪ ﺍﻟﻤﻨﺎﻝ.,gamedata/localizationstring_eng.paloc
silver_armor_boss_0100_npc_01_00043,silver,Silver,Scene Dialogue,Silver,Silver,0100,Silver 0100,silver_armor_boss_0100,armor_boss_0100,silver_armor_boss_0100_npc_01,armor_boss_0100_npc_01,armor_boss_0100,armor,boss_0100,43,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,ﺍﻟﻤﺮﻛﻴﺰ ﻳﻄﻠﺐ ﻣﻨﻚ ﺍﻟﺘﻮﺟﻪ ﻣﺒﺎﺷﺮﺓ ﺇﻟﻰ ﻗﻠﻌﺔ ﻫﺮﻧﺎﻧﺪ.,ﺍﻟﻤﺮﻛﻴﺰ ﻳﻄﻠﺐ ﻣﻨﻚ ﺍﻟﺘﻮﺟﻪ ﻣﺒﺎﺷﺮﺓ ﺇﻟﻰ ﻗﻠﻌﺔ ﻫﺮﻧﺎﻧﺪ.,gamedata/localizationstring_eng.paloc
silver_armor_boss_0100_npc_01_00044,silver,Silver,Scene Dialogue,Silver,Silver,0100,Silver 0100,silver_armor_boss_0100,armor_boss_0100,silver_armor_boss_0100_npc_01,armor_boss_0100_npc_01,armor_boss_0100,armor,boss_0100,44,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,ﺣﺴﻨﺎ ﺇﺫﻥ.,ﺣﺴﻨﺎ ﺇﺫﻥ.,gamedata/localizationstring_eng.paloc
silver_armor_boss_0100_npc_01_00046,silver,Silver,Scene Dialogue,Silver,Silver,0100,Silver 0100,silver_armor_boss_0100,armor_boss_0100,silver_armor_boss_0100_npc_01,armor_boss_0100_npc_01,armor_boss_0100,armor,boss_0100,46,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,ﺍﻷﻣﻮﺭ ﺍﻟﺘﻲ ﻳﺮﻳﺪ ﻣﻨﺎﻗﺸﺘﻬﺎ ﻓﻲ ﻏﺎﻳﺔ ﺍﻹﻟﺤﺎﺡ.,ﺍﻷﻣﻮﺭ ﺍﻟﺘﻲ ﻳﺮﻳﺪ ﻣﻨﺎﻗﺸﺘﻬﺎ ﻓﻲ ﻏﺎﻳﺔ ﺍﻹﻟﺤﺎﺡ.,gamedata/localizationstring_eng.paloc
silver_armor_boss_0100_player_00000,silver,Silver,Scene Dialogue,Silver,Silver,0100,Silver 0100,silver_armor_boss_0100,armor_boss_0100,silver_armor_boss_0100_player,armor_boss_0100_player,armor_boss_0100,armor,boss_0100,0,player,,player,Player,Player,Player,,role,,ﻳﺒﺪﻭ ﺃﻧﻨﺎ ﺍﺳﺘﻘﺮﺭﻧﺎ ﺟﻴﺪﺍ.,ﻳﺒﺪﻭ ﺃﻧﻨﺎ ﺍﺳﺘﻘﺮﺭﻧﺎ ﺟﻴﺪﺍ.,gamedata/localizationstring_eng.paloc
silver_armor_boss_0100_player_00001,silver,Silver,Scene Dialogue,Silver,Silver,0100,Silver 0100,silver_armor_boss_0100,armor_boss_0100,silver_armor_boss_0100_player,armor_boss_0100_player,armor_boss_0100,armor,boss_0100,1,player,,player,Player,Player,Player,,role,,ﻣﺎﺫﺍ ﺣﺪﺙ؟,ﻣﺎﺫﺍ ﺣﺪﺙ؟,gamedata/localizationstring_eng.paloc
silver_armor_boss_0100_player_00002,silver,Silver,Scene Dialogue,Silver,Silver,0100,Silver 0100,silver_armor_boss_0100,armor_boss_0100,silver_armor_boss_0100_player,armor_boss_0100_player,armor_boss_0100,armor,boss_0100,2,player,,player,Player,Player,Player,,role,,ﻣﻔﻬﻮﻡ.,ﻣﻔﻬﻮﻡ.,gamedata/localizationstring_eng.paloc
silver_armor_boss_0100_player_00003,silver,Silver,Scene Dialogue,Silver,Silver,0100,Silver 0100,silver_armor_boss_0100,armor_boss_0100,silver_armor_boss_0100_player,armor_boss_0100_player,armor_boss_0100,armor,boss_0100,3,player,,player,Player,Player,Player,,role,,ﻭﺟﺪﻭﺍ ﻏﺮﺍﻳﻤﺎﻧﺰ.,ﻭﺟﺪﻭﺍ ﻏﺮﺍﻳﻤﺎﻧﺰ.,gamedata/localizationstring_eng.paloc
silver_armor_boss_0100_player_00004,silver,Silver,Scene Dialogue,Silver,Silver,0100,Silver 0100,silver_armor_boss_0100,armor_boss_0100,silver_armor_boss_0100_player,armor_boss_0100_player,armor_boss_0100,armor,boss_0100,4,player,,player,Player,Player,Player,,role,,ﻫﺬﺍ ﻟﻦ ﻳﺤﺪﺙ ﻳﺎ ﻳﺎﻥ.,ﻫﺬﺍ ﻟﻦ ﻳﺤﺪﺙ ﻳﺎ ﻳﺎﻥ.,gamedata/localizationstring_eng.paloc
