key,family,family_display,category,subcategory,story_group,chapter_code,chapter_label,conversation_key,conversation_label,scene_key,scene_label,scene_group,scene_part_a,scene_part_b,line_index,dialogue_type,speaker_name,speaker_role,speaker_display,speaker_key,speaker_bucket,speaker_slot,speaker_confidence,mentions,text_raw,text_clean,source_path
folorin_1700_npc_00_00005,folorin,Folorin,Scene Dialogue,Folorin,Folorin,1700,Folorin 1700,folorin_1700,1700,folorin_1700_npc_00,1700_npc_00,1700,1700,,5,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺳﺄﺭﻳﻚ ﻛﻴﻒ ﺗﺪﺧﻞ ﺍﻟﺒﻠﺪﺓ، ﻟﻜﻦ ﻋﻠﻴﻚ ﻣﺴﺎﻋﺪﺗﻲ ﺃﻭﻻ!,ﺳﺄﺭﻳﻚ ﻛﻴﻒ ﺗﺪﺧﻞ ﺍﻟﺒﻠﺪﺓ، ﻟﻜﻦ ﻋﻠﻴﻚ ﻣﺴﺎﻋﺪﺗﻲ ﺃﻭﻻ!,gamedata/localizationstring_eng.paloc
folorin_1700_npc_00_00006,folorin,Folorin,Scene Dialogue,Folorin,Folorin,1700,Folorin 1700,folorin_1700,1700,folorin_1700_npc_00,1700_npc_00,1700,1700,,6,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺷﻲﺀ ﺛﻤﻴﻦ ﻳﺨﺺ ﺍﻟﺰﻋﻴﻢ ﺳﺮﻕ ﻭﻭﺿﻊ ﻋﻠﻰ ﺭﺃﺱ ﺻﺪﻳﻘﻲ.,ﺷﻲﺀ ﺛﻤﻴﻦ ﻳﺨﺺ ﺍﻟﺰﻋﻴﻢ ﺳﺮﻕ ﻭﻭﺿﻊ ﻋﻠﻰ ﺭﺃﺱ ﺻﺪﻳﻘﻲ.,gamedata/localizationstring_eng.paloc
folorin_1700_npc_00_00007,folorin,Folorin,Scene Dialogue,Folorin,Folorin,1700,Folorin 1700,folorin_1700,1700,folorin_1700_npc_00,1700_npc_00,1700,1700,,7,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺃﺣﺘﺎﺝ ﺍﺳﺘﺮﺟﺎﻋﻪ ﻗﺒﻞ ﺃﻥ ﻳﻨﺘﺒﻪ ﺍﻟﺰﻋﻴﻢ، ﻟﻜﻨﻪ ﻻ ﻳﺘﻮﻗﻒ ﻋﻦ ﺍﻟﺤﺮﻛﺔ!,ﺃﺣﺘﺎﺝ ﺍﺳﺘﺮﺟﺎﻋﻪ ﻗﺒﻞ ﺃﻥ ﻳﻨﺘﺒﻪ ﺍﻟﺰﻋﻴﻢ، ﻟﻜﻨﻪ ﻻ ﻳﺘﻮﻗﻒ ﻋﻦ ﺍﻟﺤﺮﻛﺔ!,gamedata/localizationstring_eng.paloc
folorin_1700_npc_00_00008,folorin,Folorin,Scene Dialogue,Folorin,Folorin,1700,Folorin 1700,folorin_1700,1700,folorin_1700_npc_00,1700_npc_00,1700,1700,,8,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻧﻌﻢ، ﻋﻠﻰ ﺭﺃﺳﻪ!,ﻧﻌﻢ، ﻋﻠﻰ ﺭﺃﺳﻪ!,gamedata/localizationstring_eng.paloc
folorin_1700_npc_00_00009,folorin,Folorin,Scene Dialogue,Folorin,Folorin,1700,Folorin 1700,folorin_1700,1700,folorin_1700_npc_00,1700_npc_00,1700,1700,,9,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻻ ﺃﻋﺮﻑ ﻣﻦ ﻓﻌﻠﻬﺎ، ﻟﻜﻨﻪ ﻓﻲ ﻭﺭﻃﺔ ﺣﻴﻦ ﺃﻛﺘﺸﻒ!,ﻻ ﺃﻋﺮﻑ ﻣﻦ ﻓﻌﻠﻬﺎ، ﻟﻜﻨﻪ ﻓﻲ ﻭﺭﻃﺔ ﺣﻴﻦ ﺃﻛﺘﺸﻒ!,gamedata/localizationstring_eng.paloc
folorin_1700_npc_00_00010,folorin,Folorin,Scene Dialogue,Folorin,Folorin,1700,Folorin 1700,folorin_1700,1700,folorin_1700_npc_00,1700_npc_00,1700,1700,,10,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻫﻞ ﻳﻤﻜﻨﻚ ﻣﺴﺎﻋﺪﺗﻲ؟ ﺃﺭﺟﻮﻙ!,ﻫﻞ ﻳﻤﻜﻨﻚ ﻣﺴﺎﻋﺪﺗﻲ؟ ﺃﺭﺟﻮﻙ!,gamedata/localizationstring_eng.paloc
folorin_1700_npc_00_00011,folorin,Folorin,Scene Dialogue,Folorin,Folorin,1700,Folorin 1700,folorin_1700,1700,folorin_1700_npc_00,1700_npc_00,1700,1700,,11,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺻﺪﻳﻘﻲ ﻳﻨﺒﻐﻲ ﺃﻥ ﻳﻜﻮﻥ...,ﺻﺪﻳﻘﻲ ﻳﻨﺒﻐﻲ ﺃﻥ ﻳﻜﻮﻥ...,gamedata/localizationstring_eng.paloc
folorin_1700_npc_00_00012,folorin,Folorin,Scene Dialogue,Folorin,Folorin,1700,Folorin 1700,folorin_1700,1700,folorin_1700_npc_00,1700_npc_00,1700,1700,,12,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻫﺎ ﻫﻮ ﺫﺍ!,ﻫﺎ ﻫﻮ ﺫﺍ!,gamedata/localizationstring_eng.paloc
folorin_1700_npc_00_00013,folorin,Folorin,Scene Dialogue,Folorin,Folorin,1700,Folorin 1700,folorin_1700,1700,folorin_1700_npc_00,1700_npc_00,1700,1700,,13,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻫﻴﺎ، ﺍﺗﺒﻌﻨﻲ!,ﻫﻴﺎ، ﺍﺗﺒﻌﻨﻲ!,gamedata/localizationstring_eng.paloc
folorin_1700_player_00000,folorin,Folorin,Scene Dialogue,Folorin,Folorin,1700,Folorin 1700,folorin_1700,1700,folorin_1700_player,1700_player,1700,1700,,0,player,,player,Player,Player,Player,,role,,ﻋﻠﻰ ﺭﺃﺳﻪ؟,ﻋﻠﻰ ﺭﺃﺳﻪ؟,gamedata/localizationstring_eng.paloc
folorin_2900_narration_00000,folorin,Folorin,Scene Dialogue,Folorin,Folorin,2900,Folorin 2900,folorin_2900,2900,folorin_2900_narration,2900_narration,2900,2900,,0,narration,,narration,Narration,Narration,Narration,,role,,ﺃﻣﺴﻜﺖ ﺑﻬﻢ!,ﺃﻣﺴﻜﺖ ﺑﻬﻢ!,gamedata/localizationstring_eng.paloc
folorin_2900_npc_00_00001,folorin,Folorin,Scene Dialogue,Folorin,Folorin,2900,Folorin 2900,folorin_2900,2900,folorin_2900_npc_00,2900_npc_00,2900,2900,,1,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻟﻴﺲ ﺑﻌﺪ، ﻻ ﺃﻇﻦ...,ﻟﻴﺲ ﺑﻌﺪ، ﻻ ﺃﻇﻦ...,gamedata/localizationstring_eng.paloc
folorin_2900_npc_00_00002,folorin,Folorin,Scene Dialogue,Folorin,Folorin,2900,Folorin 2900,folorin_2900,2900,folorin_2900_npc_00,2900_npc_00,2900,2900,,2,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺃﻭﻩ ﻻ... ﻫﻞ ﻧﺤﻦ...؟,ﺃﻭﻩ ﻻ... ﻫﻞ ﻧﺤﻦ...؟,gamedata/localizationstring_eng.paloc
folorin_2900_npc_00_00003,folorin,Folorin,Scene Dialogue,Folorin,Folorin,2900,Folorin 2900,folorin_2900,2900,folorin_2900_npc_00,2900_npc_00,2900,2900,,3,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻫﻴﺎ ﻧﻨﻘﻠﻬﻢ.,ﻫﻴﺎ ﻧﻨﻘﻠﻬﻢ.,gamedata/localizationstring_eng.paloc
folorin_2900_npc_00_00005,folorin,Folorin,Scene Dialogue,Folorin,Folorin,2900,Folorin 2900,folorin_2900,2900,folorin_2900_npc_00,2900_npc_00,2900,2900,,5,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,,,gamedata/localizationstring_eng.paloc
folorin_2900_npc_00_00006,folorin,Folorin,Scene Dialogue,Folorin,Folorin,2900,Folorin 2900,folorin_2900,2900,folorin_2900_npc_00,2900_npc_00,2900,2900,,6,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,,,gamedata/localizationstring_eng.paloc
folorin_2900_player_00004,folorin,Folorin,Scene Dialogue,Folorin,Folorin,2900,Folorin 2900,folorin_2900,2900,folorin_2900_player,2900_player,2900,2900,,4,player,,player,Player,Player,Player,,role,,,,gamedata/localizationstring_eng.paloc
folorin_2910_narration_00005,folorin,Folorin,Scene Dialogue,Folorin,Folorin,2910,Folorin 2910,folorin_2910,2910,folorin_2910_narration,2910_narration,2910,2910,,5,narration,,narration,Narration,Narration,Narration,,role,,ﺃﻣﺴﻜﺖ ﺑﻬﻢ!,ﺃﻣﺴﻜﺖ ﺑﻬﻢ!,gamedata/localizationstring_eng.paloc
folorin_2910_npc_00_00007,folorin,Folorin,Scene Dialogue,Folorin,Folorin,2910,Folorin 2910,folorin_2910,2910,folorin_2910_npc_00,2910_npc_00,2910,2910,,7,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻻ، ﻻ ﺃﻋﺘﻘﺪ...,ﻻ، ﻻ ﺃﻋﺘﻘﺪ...,gamedata/localizationstring_eng.paloc
folorin_2910_npc_00_00008,folorin,Folorin,Scene Dialogue,Folorin,Folorin,2910,Folorin 2910,folorin_2910,2910,folorin_2910_npc_00,2910_npc_00,2910,2910,,8,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺃﻭﻩ ﻻ... ﻫﻞ ﻧﺤﻦ...؟,ﺃﻭﻩ ﻻ... ﻫﻞ ﻧﺤﻦ...؟,gamedata/localizationstring_eng.paloc
folorin_2910_npc_00_00009,folorin,Folorin,Scene Dialogue,Folorin,Folorin,2910,Folorin 2910,folorin_2910,2910,folorin_2910_npc_00,2910_npc_00,2910,2910,,9,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻫﻴﺎ ﻧﻨﻘﻠﻬﻢ.,ﻫﻴﺎ ﻧﻨﻘﻠﻬﻢ.,gamedata/localizationstring_eng.paloc
folorin_2910_npc_00_00010,folorin,Folorin,Scene Dialogue,Folorin,Folorin,2910,Folorin 2910,folorin_2910,2910,folorin_2910_npc_00,2910_npc_00,2910,2910,,10,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,,,gamedata/localizationstring_eng.paloc
folorin_2910_player_00006,folorin,Folorin,Scene Dialogue,Folorin,Folorin,2910,Folorin 2910,folorin_2910,2910,folorin_2910_player,2910_player,2910,2910,,6,player,,player,Player,Player,Player,,role,,,,gamedata/localizationstring_eng.paloc
folorin_2920_narration_00010,folorin,Folorin,Scene Dialogue,Folorin,Folorin,2920,Folorin 2920,folorin_2920,2920,folorin_2920_narration,2920_narration,2920,2920,,10,narration,,narration,Narration,Narration,Narration,,role,,ﺃﻣﺴﻜﺖ ﺑﻬﻢ!,ﺃﻣﺴﻜﺖ ﺑﻬﻢ!,gamedata/localizationstring_eng.paloc
folorin_2920_npc_00_00012,folorin,Folorin,Scene Dialogue,Folorin,Folorin,2920,Folorin 2920,folorin_2920,2920,folorin_2920_npc_00,2920_npc_00,2920,2920,,12,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻻ، ﻻ ﺃﻇﻦ...,ﻻ، ﻻ ﺃﻇﻦ...,gamedata/localizationstring_eng.paloc
folorin_2920_npc_00_00013,folorin,Folorin,Scene Dialogue,Folorin,Folorin,2920,Folorin 2920,folorin_2920,2920,folorin_2920_npc_00,2920_npc_00,2920,2920,,13,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺃﻭﻩ ﻻ... ﻫﻞ ﻧﺤﻦ...؟,ﺃﻭﻩ ﻻ... ﻫﻞ ﻧﺤﻦ...؟,gamedata/localizationstring_eng.paloc
folorin_2920_npc_00_00014,folorin,Folorin,Scene Dialogue,Folorin,Folorin,2920,Folorin 2920,folorin_2920,2920,folorin_2920_npc_00,2920_npc_00,2920,2920,,14,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻫﻴﺎ ﻧﻨﻘﻠﻬﻢ.,ﻫﻴﺎ ﻧﻨﻘﻠﻬﻢ.,gamedata/localizationstring_eng.paloc
folorin_2920_npc_00_00019,folorin,Folorin,Scene Dialogue,Folorin,Folorin,2920,Folorin 2920,folorin_2920,2920,folorin_2920_npc_00,2920_npc_00,2920,2920,,19,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,,,gamedata/localizationstring_eng.paloc
folorin_2920_npc_00_00020,folorin,Folorin,Scene Dialogue,Folorin,Folorin,2920,Folorin 2920,folorin_2920,2920,folorin_2920_npc_00,2920_npc_00,2920,2920,,20,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,,,gamedata/localizationstring_eng.paloc
folorin_2920_player_00011,folorin,Folorin,Scene Dialogue,Folorin,Folorin,2920,Folorin 2920,folorin_2920,2920,folorin_2920_player,2920_player,2920,2920,,11,player,,player,Player,Player,Player,,role,,,,gamedata/localizationstring_eng.paloc
folorin_3900_npc_00_00003,folorin,Folorin,Scene Dialogue,Folorin,Folorin,3900,Folorin 3900,folorin_3900,3900,folorin_3900_npc_00,3900_npc_00,3900,3900,,3,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺃﻧﺎ ﻻ ﺃﻛﺬﺏ! ﺇﻧﻪ ﻣﻜﺘﻮﺏ ﻫﻨﺎ ﻓﻲ ﺍﻟﻜﺘﺎﺏ!,ﺃﻧﺎ ﻻ ﺃﻛﺬﺏ! ﺇﻧﻪ ﻣﻜﺘﻮﺏ ﻫﻨﺎ ﻓﻲ ﺍﻟﻜﺘﺎﺏ!,gamedata/localizationstring_eng.paloc
folorin_3900_npc_00_00004,folorin,Folorin,Scene Dialogue,Folorin,Folorin,3900,Folorin 3900,folorin_3900,3900,folorin_3900_npc_00,3900_npc_00,3900,3900,,4,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺃﻭﻩ! ﻟﺪﻱ ﺷﻲﺀ ﺃﺳﺄﻟﻚ!,ﺃﻭﻩ! ﻟﺪﻱ ﺷﻲﺀ ﺃﺳﺄﻟﻚ!,gamedata/localizationstring_eng.paloc
folorin_3900_npc_00_00005,folorin,Folorin,Scene Dialogue,Folorin,Folorin,3900,Folorin 3900,folorin_3900,3900,folorin_3900_npc_00,3900_npc_00,3900,3900,,5,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,,,gamedata/localizationstring_eng.paloc
folorin_3900_npc_00_00006,folorin,Folorin,Scene Dialogue,Folorin,Folorin,3900,Folorin 3900,folorin_3900,3900,folorin_3900_npc_00,3900_npc_00,3900,3900,,6,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻛﻔﻰ! ﺗﻮﻗﻔﻮﺍ ﻋﻦ ﻫﺬﺍ ﺍﻟﺴﻠﻮﻙ ﺍﻟﻄﻔﻮﻟﻲ!,ﻛﻔﻰ! ﺗﻮﻗﻔﻮﺍ ﻋﻦ ﻫﺬﺍ ﺍﻟﺴﻠﻮﻙ ﺍﻟﻄﻔﻮﻟﻲ!,gamedata/localizationstring_eng.paloc
folorin_3900_npc_00_00007,folorin,Folorin,Scene Dialogue,Folorin,Folorin,3900,Folorin 3900,folorin_3900,3900,folorin_3900_npc_00,3900_npc_00,3900,3900,,7,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺃﻑ... ﻳﺎ ﺣﻈﻲ!,ﺃﻑ... ﻳﺎ ﺣﻈﻲ!,gamedata/localizationstring_eng.paloc
folorin_3900_npc_00_00008,folorin,Folorin,Scene Dialogue,Folorin,Folorin,3900,Folorin 3900,folorin_3900,3900,folorin_3900_npc_00,3900_npc_00,3900,3900,,8,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺍﻧﻈﺮ، ﺍﻧﻈﺮ. ﻻ ﺑﺪ ﺃﻥ ﺃﻋﺮﻑ!,ﺍﻧﻈﺮ، ﺍﻧﻈﺮ. ﻻ ﺑﺪ ﺃﻥ ﺃﻋﺮﻑ!,gamedata/localizationstring_eng.paloc
folorin_3900_npc_00_00009,folorin,Folorin,Scene Dialogue,Folorin,Folorin,3900,Folorin 3900,folorin_3900,3900,folorin_3900_npc_00,3900_npc_00,3900,3900,,9,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻫﻞ ﻫﺬﺍ ﺍﻟﻤﻜﺎﻥ ﻣﻮﺟﻮﺩ ﺣﻘﺎ؟,ﻫﻞ ﻫﺬﺍ ﺍﻟﻤﻜﺎﻥ ﻣﻮﺟﻮﺩ ﺣﻘﺎ؟,gamedata/localizationstring_eng.paloc
folorin_3900_npc_00_00010,folorin,Folorin,Scene Dialogue,Folorin,Folorin,3900,Folorin 3900,folorin_3900,3900,folorin_3900_npc_00,3900_npc_00,3900,3900,,10,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺣﺴﻨﺎ؟ ﺟﺌﺖ ﻣﻦ ﺍﻟﺨﺎﺭﺝ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ؟,ﺣﺴﻨﺎ؟ ﺟﺌﺖ ﻣﻦ ﺍﻟﺨﺎﺭﺝ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ؟,gamedata/localizationstring_eng.paloc
folorin_3900_npc_00_00011,folorin,Folorin,Scene Dialogue,Folorin,Folorin,3900,Folorin 3900,folorin_3900,3900,folorin_3900_npc_00,3900_npc_00,3900,3900,,11,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﻗﻠﺖ ﻛﻒ ﻋﻦ ﺫﻟﻚ ﻳﺎ ﺃﺣﻤﻖ!,ﻗﻠﺖ ﻛﻒ ﻋﻦ ﺫﻟﻚ ﻳﺎ ﺃﺣﻤﻖ!,gamedata/localizationstring_eng.paloc
folorin_3900_npc_00_00012,folorin,Folorin,Scene Dialogue,Folorin,Folorin,3900,Folorin 3900,folorin_3900,3900,folorin_3900_npc_00,3900_npc_00,3900,3900,,12,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺇﺫﻥ، ﻫﻞ ﻳﻮﺟﺪ؟,ﺇﺫﻥ، ﻫﻞ ﻳﻮﺟﺪ؟,gamedata/localizationstring_eng.paloc
folorin_3900_npc_00_00013,folorin,Folorin,Scene Dialogue,Folorin,Folorin,3900,Folorin 3900,folorin_3900,3900,folorin_3900_npc_00,3900_npc_00,3900,3900,,13,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺣﻘﺎ؟!,ﺣﻘﺎ؟!,gamedata/localizationstring_eng.paloc
folorin_3900_npc_00_00014,folorin,Folorin,Scene Dialogue,Folorin,Folorin,3900,Folorin 3900,folorin_3900,3900,folorin_3900_npc_00,3900_npc_00,3900,3900,,14,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,ﺳﻤﻌﺘﻤﻮﻫﻢ! ﻋﻠﻴﻨﺎ ﺃﻥ ﻧﺬﻫﺐ ﻭﻧﺒﺤﺚ ﻋﻨﻬﺎ.,ﺳﻤﻌﺘﻤﻮﻫﻢ! ﻋﻠﻴﻨﺎ ﺃﻥ ﻧﺬﻫﺐ ﻭﻧﺒﺤﺚ ﻋﻨﻬﺎ.,gamedata/localizationstring_eng.paloc
folorin_3900_npc_00_00029,folorin,Folorin,Scene Dialogue,Folorin,Folorin,3900,Folorin 3900,folorin_3900,3900,folorin_3900_npc_00,3900_npc_00,3900,3900,,29,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,,,gamedata/localizationstring_eng.paloc
folorin_3900_npc_00_00030,folorin,Folorin,Scene Dialogue,Folorin,Folorin,3900,Folorin 3900,folorin_3900,3900,folorin_3900_npc_00,3900_npc_00,3900,3900,,30,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,,,gamedata/localizationstring_eng.paloc
folorin_3900_npc_01_00015,folorin,Folorin,Scene Dialogue,Folorin,Folorin,3900,Folorin 3900,folorin_3900,3900,folorin_3900_npc_01,3900_npc_01,3900,3900,,15,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,,,gamedata/localizationstring_eng.paloc
folorin_3900_npc_01_00016,folorin,Folorin,Scene Dialogue,Folorin,Folorin,3900,Folorin 3900,folorin_3900,3900,folorin_3900_npc_01,3900_npc_01,3900,3900,,16,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,,,gamedata/localizationstring_eng.paloc
folorin_3900_npc_01_00017,folorin,Folorin,Scene Dialogue,Folorin,Folorin,3900,Folorin 3900,folorin_3900,3900,folorin_3900_npc_01,3900_npc_01,3900,3900,,17,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,,,gamedata/localizationstring_eng.paloc
folorin_3900_npc_01_00018,folorin,Folorin,Scene Dialogue,Folorin,Folorin,3900,Folorin 3900,folorin_3900,3900,folorin_3900_npc_01,3900_npc_01,3900,3900,,18,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,,,gamedata/localizationstring_eng.paloc
folorin_3900_npc_01_00019,folorin,Folorin,Scene Dialogue,Folorin,Folorin,3900,Folorin 3900,folorin_3900,3900,folorin_3900_npc_01,3900_npc_01,3900,3900,,19,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,,,gamedata/localizationstring_eng.paloc
folorin_3900_npc_01_00020,folorin,Folorin,Scene Dialogue,Folorin,Folorin,3900,Folorin 3900,folorin_3900,3900,folorin_3900_npc_01,3900_npc_01,3900,3900,,20,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,,,gamedata/localizationstring_eng.paloc
folorin_3900_npc_01_00021,folorin,Folorin,Scene Dialogue,Folorin,Folorin,3900,Folorin 3900,folorin_3900,3900,folorin_3900_npc_01,3900_npc_01,3900,3900,,21,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,ﺃﻭﻩ! ﺍﻧﻈﺮﻭﺍ، ﻏﺮﻳﺐ!,ﺃﻭﻩ! ﺍﻧﻈﺮﻭﺍ، ﻏﺮﻳﺐ!,gamedata/localizationstring_eng.paloc
folorin_3900_npc_01_00022,folorin,Folorin,Scene Dialogue,Folorin,Folorin,3900,Folorin 3900,folorin_3900,3900,folorin_3900_npc_01,3900_npc_01,3900,3900,,22,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,ﻣﺮﺣﺒﺎ. ﻛﻴﻒ ﺩﺧﻠﺖ؟,ﻣﺮﺣﺒﺎ. ﻛﻴﻒ ﺩﺧﻠﺖ؟,gamedata/localizationstring_eng.paloc
folorin_3900_npc_01_00023,folorin,Folorin,Scene Dialogue,Folorin,Folorin,3900,Folorin 3900,folorin_3900,3900,folorin_3900_npc_01,3900_npc_01,3900,3900,,23,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,ﺃﻧﺎ ﺍﻟﻔﺎﺋﺰ!,ﺃﻧﺎ ﺍﻟﻔﺎﺋﺰ!,gamedata/localizationstring_eng.paloc
